icao24,origin_country,velocity,on_ground
49c331,Czech Republic,50.39,False
ac878c,United States,192.42,False
a6a711,United States,247.89,False
478dd3,Norway,42.58,False
49d65d,Czech Republic,149.12,False
ab415e,United States,114.54,False
a2b196,United States,200.04,False
a033ae,United States,262.1,False
49c347,Czech Republic,41.78,False
405f66,United Kingdom,42.18,False
a3d122,United States,231.51,False
a046f2,United States,250.33,False
ad2af2,United States,1.8,True
4ca660,Ireland,225.2,False
4ca64e,Ireland,195.74,False
49d66b,Czech Republic,156.25,False
add10d,United States,28.35,False
8880e2,Viet Nam,232.44,False
841520,Japan,9.77,True
49c352,Czech Republic,44.8,False
a0a9d1,United States,244.26,False
a38176,United States,249.52,False
a6eda7,United States,2.31,True
3d07ac,Germany,34.96,False
a6eda1,United States,205.55,False
ad945a,United States,226.78,False
c01e28,Canada,196.25,False
a2b175,United States,96.72,False
ad2aed,United States,143.15,False
a68ab1,United States,51.08,False
a1c9a7,United States,51.3,False
a6a739,United States,159.88,False
c01e1f,Canada,189.91,False
a76415,United States,39.72,False
ae5dec,United States,105.31,False
49c371,Czech Republic,23.6,False
e4814a,Brazil,228.62,False
49c35e,Czech Republic,24.63,False
a21f5e,United States,35.54,False
448423,Belgium,49.73,False
3cc1db,Germany,236.6,False
78141f,China,232.32,False
a5cf19,United States,194.56,False
a1b6ba,United States,35.04,False
a2d6b2,United States,35.87,False
a1ff56,United States,48.04,False
aa59a5,United States,220.47,False
a3e3a4,United States,58.4,False
a286be,United States,87.67,False
a19c1a,United States,143.37,False
a020a1,United States,269.29,False
a789be,United States,70.64,False
a789bc,United States,211.71,False
3d0911,Germany,44.03,False
a70f11,United States,177.24,False
4852ed,Kingdom of the Netherlands,54.18,False
49c38f,Czech Republic,26.56,False
a5cf1b,United States,178.79,False
a669e2,United States,209.98,False
4852f4,Kingdom of the Netherlands,182.53,False
a7779d,United States,131.45,False
4bce0f,Turkey,217.76,False
a1ec77,United States,81.48,False
4bce0e,Turkey,230.28,False
43c700,United Kingdom,259.64,False
4bce0d,Turkey,221.56,False
a403c6,United States,1.8,True
a9f424,United States,141.57,False
a82dfb,United States,178.54,False
e48198,Brazil,227.79,False
4852f5,Kingdom of the Netherlands,217.43,False
a8e76a,United States,222.28,False
a45f76,United States,49.9,False
48fe11,Poland,65.74,False
781478,China,112.97,False
4bce1a,Turkey,224.09,False
a1ff90,United States,186.06,False
aa7aeb,United States,160.03,False
ab540d,United States,230.68,False
a20c88,United States,88.69,False
a45f64,United States,72.02,False
e4949f,Brazil,247.35,False
a57f04,United States,213.17,False
a033ff,United States,231.4,False
ab674b,United States,216.77,False
aa3476,United States,8.23,True
a32c3e,United States,5.92,True
4bce06,Turkey,238.84,False
4bce03,Turkey,216.44,False
4bce02,Turkey,218.15,False
a273e7,United States,67.64,False
4bce10,Turkey,226.91,False
a416be,United States,232.68,False
a2d6d8,United States,6.94,True
aaddd1,United States,1.54,False
a8d430,United States,211.03,False
ad3da8,United States,51.44,False
a8712a,United States,245.23,False
4bce19,Turkey,259.02,False
4bce12,Turkey,227.71,False
3856a0,France,60.65,False
a086d8,United States,195.79,False
a25f37,United States,86.43,False
39a182,France,171.07,False
ab8284,United States,85.62,False
a13f45,United States,291.33,False
ac4bfe,United States,220.81,False
4d0102,Luxembourg,296.56,False
4d0106,Luxembourg,250.92,False
4d0105,Luxembourg,0.77,True
4d0103,Luxembourg,177.62,False
a12c30,United States,169.49,False
ad6bdc,United States,3.34,True
a7f445,United States,236.53,False
a6c12f,United States,231.18,False
a0e9df,United States,39.64,False
a8011f,United States,40.85,False
a6717b,United States,31.9,False
a4ef08,United States,47.12,False
468652,Greece,48.37,False
869210,Japan,256.62,False
780e09,China,209.84,False
a3cf1d,United States,96.2,False
a3249e,United States,88.76,False
46864e,Greece,45.37,False
3ff88e,Germany,55.28,False
a6e767,United States,163.01,False
a5a10a,United States,222.24,False
a67124,United States,222.16,False
780e0f,China,86.49,False
a2af3e,United States,126.7,False
a0d6fb,United States,203.28,False
a6712a,United States,248.82,False
a36c17,United States,242.16,False
a00c7a,United States,68.65,False
4d012d,Luxembourg,211.71,False
4075a2,United Kingdom,162.13,False
4d012c,Luxembourg,269.63,False
4b1af2,Switzerland,64.63,False
a36c20,United States,203.05,False
a70778,United States,163.61,False
780e36,China,174.91,False
4d0113,Luxembourg,299.34,False
780e2c,China,143.12,False
4d0111,Luxembourg,296.33,False
a86df1,United States,126.47,False
ac17b0,United States,238.37,False
a6c120,United States,196.39,False
3ff878,Germany,60.46,False
a7912a,United States,252.84,False
3ff87d,Germany,33.06,False
400e13,United Kingdom,210.32,False
4d0128,Luxembourg,134.26,False
a79122,United States,73.75,False
a073cc,United States,56.39,False
a203a9,United States,244.04,False
a00c5c,United States,155.95,False
c05f94,Canada,235.48,False
a68485,United States,4.63,True
a193aa,United States,8.23,False
781ff7,China,260.4,False
aa0d55,United States,116.83,False
ac0519,United States,186.35,False
ab2ba3,United States,213.57,False
7502da,Malaysia,213.61,False
781ff6,China,261.14,False
3ff7e1,Germany,39.63,False
507c88,Uzbekistan,238.75,False
346191,Spain,49.4,False
346193,Spain,190.52,False
abe501,United States,0.0,True
ac5eb4,United States,81.9,False
a2af7c,United States,41.87,False
400cdc,United Kingdom,51.74,False
a2af91,United States,173.52,False
48ad83,Poland,177.3,False
a24c77,United States,12.35,True
76cccf,Singapore,250.08,False
48ad80,Poland,215.13,False
a5b3a7,United States,235.38,False
346182,Spain,132.02,False
a74f33,United States,230.67,False
780cd8,China,210.11,False
a08805,United States,3.34,True
a2af6d,United States,80.52,False
aab209,United States,67.03,False
40631b,United Kingdom,240.68,False
485d9e,Kingdom of the Netherlands,62.77,False
a683a8,United States,230.31,False
a683c2,United States,140.95,False
7502c3,Malaysia,141.72,False
a4ef6e,United States,57.62,False
ac5ed9,United States,85.4,False
5140d2,Georgia,175.87,False
aab215,United States,41.99,False
a24c73,United States,194.52,False
a85c01,United States,196.65,False
a5b3ad,United States,268.07,False
5140c7,Georgia,207.04,False
a336dc,United States,266.3,False
5140c2,Georgia,231.5,False
7502bc,Malaysia,228.52,False
507c8b,Uzbekistan,216.43,False
45a1cc,Denmark,12.95,False
c05f01,Canada,97.34,False
869232,Japan,255.29,False
3ccd45,Germany,224.34,False
acf207,United States,248.6,False
346147,Spain,209.42,False
aab243,United States,5.4,True
45a1e6,Denmark,62.89,False
a01ec0,United States,36.22,False
a5a19c,United States,213.75,False
3006b5,Italy,198.18,False
ad1218,United States,207.32,False
40768c,United Kingdom,204.56,False
40768a,United Kingdom,234.28,False
40768b,United Kingdom,0.9,True
407699,United Kingdom,238.71,False
c05f0a,Canada,68.39,False
ac4bdd,United States,279.29,False
a5c6a1,United States,241.17,False
407691,United Kingdom,52.08,False
34744c,Spain,195.21,False
34744e,Spain,148.55,False
34744d,Spain,197.17,False
abd230,United States,206.13,False
a443e8,United States,237.05,False
a24c99,United States,254.86,False
407687,United Kingdom,239.0,False
4791ac,Norway,184.27,False
407688,United Kingdom,112.88,False
3950cd,France,205.25,False
48ad0e,Poland,209.61,False
407685,United Kingdom,58.89,False
407686,United Kingdom,246.5,False
48ad0f,Poland,128.78,False
48ad0c,Poland,203.66,False
48ad0d,Poland,118.91,False
abe579,United States,92.12,False
a2f0aa,United States,245.27,False
a719c9,United States,13.89,True
48ad19,Poland,133.09,False
ad7eef,United States,189.69,False
acf213,United States,40.8,False
a443d3,United States,173.9,False
400ceb,United Kingdom,259.22,False
a9cc41,United States,172.57,False
3c4969,Germany,213.51,False
ac03ee,United States,203.72,False
4b1b2f,Switzerland,76.61,False
48ad09,Poland,134.55,False
48ad08,Poland,117.56,False
a670da,United States,196.07,False
48ad03,Poland,22.46,False
48ad02,Poland,209.89,False
a5fc9b,United States,220.92,False
a37ea4,United States,118.61,False
ab80f4,United States,227.9,False
4b1b1b,Switzerland,50.6,False
ac4c8a,United States,204.01,False
750404,Malaysia,157.94,False
a98f75,United States,95.51,False
347542,Spain,52.16,False
a07522,United States,212.49,False
a98f79,United States,131.3,False
3c496d,Germany,245.81,False
a98f6a,United States,228.18,False
a8bf73,United States,206.32,False
ad10e9,United States,179.44,False
aa60bb,United States,158.71,False
76cda3,Singapore,246.25,False
3d4300,Germany,4.24,False
76cda4,Singapore,256.64,False
76cda1,Singapore,240.44,False
76cda2,Singapore,5.4,True
76cda7,Singapore,258.03,False
a97c4f,United States,12.35,True
76cda6,Singapore,250.99,False
acf0da,United States,139.47,False
c05de8,Canada,8.75,True
407630,United Kingdom,228.66,False
407631,United Kingdom,280.6,False
e40192,Brazil,233.5,False
780da9,China,300.22,False
adbc94,United States,41.95,False
400ca9,United Kingdom,84.4,False
76cdb4,Singapore,245.6,False
a31216,United States,249.49,False
4afb6c,Sweden,3.86,True
a24baf,United States,65.93,False
a826e9,United States,258.78,False
a19566,United States,55.64,False
a37ed3,United States,222.03,False
76cdaa,Singapore,83.7,False
76cdae,Singapore,244.43,False
aa86fb,United States,288.91,False
4afb7a,Sweden,5.4,True
a8ac35,United States,224.21,False
c05dcb,Canada,90.64,False
a6d3b3,United States,221.65,False
4684a7,Greece,54.26,False
a706ea,United States,214.59,False
347502,Spain,50.39,False
ad10ec,United States,90.15,False
c04aa9,Canada,70.51,False
a21864,United States,60.15,False
a5fc87,United States,265.14,False
a98f2d,United States,12.35,True
a959df,United States,235.0,False
a37ec4,United States,233.89,False
44a7c2,Belgium,55.6,False
407600,United Kingdom,224.42,False
a37eb0,United States,124.53,False
a0b20e,United States,221.51,False
a85c3e,United States,224.74,False
a61c8b,United States,0.0,False
396406,France,58.32,False
a07579,United States,237.35,False
a07573,United States,184.33,False
a1e50f,United States,57.14,False
a1f83e,United States,67.32,False
a33843,United States,250.22,False
c05da4,Canada,231.29,False
a2f22e,United States,49.26,False
ab2c0b,United States,240.02,False
a44565,United States,96.2,False
c0171a,Canada,251.7,False
400d5b,United Kingdom,234.93,False
400d5a,United Kingdom,251.12,False
aa7541,United States,222.25,False
75046f,Malaysia,236.89,False
30086a,Italy,243.62,False
ab2c20,United States,66.75,False
a44560,United States,193.46,False
a0628f,United States,218.95,False
acaf0b,United States,236.54,False
a70848,United States,208.85,False
ad36a8,United States,247.71,False
a5521c,United States,245.73,False
a43221,United States,86.73,False
a5787c,United States,54.28,False
c01729,Canada,74.12,False
a98eb4,United States,224.11,False
a4453e,United States,12.86,True
abf6a4,United States,202.44,False
ac4c21,United States,250.06,False
750463,Malaysia,124.33,False
a44548,United States,197.14,False
ad49e8,United States,58.87,False
aa883e,United States,234.7,False
a44540,United States,6.69,True
75044b,Malaysia,242.73,False
75044c,Malaysia,244.58,False
75044e,Malaysia,215.12,False
a44544,United States,227.22,False
abf6ae,United States,189.55,False
a5fbbf,United States,215.5,False
4074b8,United Kingdom,235.45,False
4074b5,United Kingdom,239.91,False
4074b6,United Kingdom,257.53,False
8966d4,United Arab Emirates,119.71,False
8966d5,United Arab Emirates,231.86,False
a43200,United States,95.73,False
a1e54b,United States,223.99,False
30085f,Italy,46.86,False
3ff966,Germany,41.18,False
750466,Malaysia,173.91,False
750467,Malaysia,247.42,False
a920f0,United States,44.74,False
ac4c44,United States,235.58,False
a50eaf,United States,119.35,False
a2f270,United States,51.32,False
300844,Italy,46.7,False
ad23b2,United States,37.11,False
ab2c72,United States,118.32,False
8966c7,United Arab Emirates,304.33,False
a70812,United States,229.47,False
a6981a,United States,212.87,False
8966c5,United Arab Emirates,65.03,False
a97c85,United States,170.39,False
a31271,United States,57.27,False
4b1aa5,Switzerland,0.0,True
3d4352,Germany,86.77,False
a44588,United States,0.0,True
aac3f4,United States,183.81,False
750413,Malaysia,208.46,False
a56531,United States,188.56,False
abe3c8,United States,210.11,False
3473cd,Spain,46.71,False
aab0ba,United States,157.65,False
300827,Italy,17.5,False
3ff91e,Germany,52.22,False
a1e58f,United States,163.07,False
a7081a,United States,207.63,False
0092e6,South Africa,177.62,False
3d4347,Germany,67.21,False
a44570,United States,0.0,True
3ff920,Germany,41.78,False
3ff927,Germany,42.81,False
8966a6,United Arab Emirates,0.0,True
ab2c8e,United States,66.41,False
ac03f2,United States,240.99,False
750422,Malaysia,26.14,False
aab390,United States,63.79,False
4cafc3,Ireland,208.16,False
ad1365,United States,49.4,False
a074d2,United States,44.33,False
0c21ad,Panama,0.45,True
48ada0,Poland,69.53,False
a087fd,United States,154.88,False
4cafcc,Ireland,148.69,False
4cafcd,Ireland,213.17,False
a00d5b,United States,221.73,False
4cafd8,Ireland,225.5,False
4cafd7,Ireland,196.18,False
4cafd0,Ireland,223.85,False
4cafd1,Ireland,245.0,False
780f14,China,206.51,False
4cafd3,Ireland,186.39,False
400f02,United Kingdom,120.47,False
a7928e,United States,41.22,False
a2f293,United States,53.8,False
a7e24a,United States,127.27,False
4cafb5,Ireland,100.57,False
40649f,United Kingdom,234.28,False
3ff76e,Germany,52.7,False
abc07b,United States,120.67,False
a5b55f,United States,7.2,True
4076cd,United Kingdom,148.71,False
3ed78a,Germany,35.48,False
c004e9,Canada,268.05,False
780f2c,China,259.55,False
3d4179,Germany,55.2,False
3ff774,Germany,26.56,False
c004f3,Canada,246.23,False
400f63,United Kingdom,202.38,False
aa635d,United States,118.61,False
ad0074,United States,258.31,False
a6e879,United States,7.46,True
ace063,United States,213.19,False
a324b0,United States,196.19,False
a24d5e,United States,54.28,False
0100df,Egypt,252.84,False
a1e4c8,United States,47.67,False
a204e5,United States,40.69,False
a5b577,United States,229.23,False
ad0088,United States,159.0,False
0c21de,Panama,198.1,False
0c21dd,Panama,241.98,False
abc09e,United States,208.66,False
a061ab,United States,49.99,False
4076b1,United Kingdom,210.12,False
a23a03,United States,201.38,False
3ff75d,Germany,23.74,False
4c066d,Serbia,192.53,False
a7f53c,United States,64.19,False
ac3b09,United States,56.39,False
4a5065,Romania,89.0,False
0c21e0,Panama,159.91,False
a23a0a,United States,50.85,False
75049d,Malaysia,151.22,False
4caff7,Ireland,214.42,False
4caff8,Ireland,211.32,False
ac18cd,United States,61.66,False
a8021b,United States,221.27,False
01024b,Egypt,204.46,False
407797,United Kingdom,201.39,False
407798,United Kingdom,227.29,False
407795,United Kingdom,112.27,False
01024d,Egypt,223.02,False
01024c,Egypt,257.96,False
407796,United Kingdom,240.15,False
a23a71,United States,48.97,False
a3bd5f,United States,203.03,False
484b8f,Kingdom of the Netherlands,227.7,False
407793,United Kingdom,207.94,False
a431af,United States,57.31,False
a73d34,United States,85.1,False
c017d7,Canada,0.0,True
010262,Egypt,6.69,True
a73d2b,United States,47.67,False
40777c,United Kingdom,232.04,False
010256,Egypt,221.85,False
ac5fd6,United States,288.15,False
ac4ca8,United States,231.5,False
a697e8,United States,16.85,False
01023c,Egypt,219.38,False
01023b,Egypt,251.95,False
a4dd65,United States,223.4,False
aa0e62,United States,69.46,False
780df3,China,90.51,False
aa88fb,United States,174.08,False
a3bd81,United States,72.05,False
010242,Egypt,246.17,False
40643b,United Kingdom,171.16,False
40643a,United Kingdom,241.27,False
010244,Egypt,229.81,False
40643d,United Kingdom,171.69,False
010243,Egypt,14.92,True
010246,Egypt,314.6,False
010245,Egypt,1.03,True
010248,Egypt,212.03,False
010249,Egypt,208.21,False
38dd7c,France,67.91,False
ab9666,United States,74.32,False
aad988,United States,267.11,False
a5ea1b,United States,135.91,False
406445,United Kingdom,176.96,False
406444,United Kingdom,202.7,False
406446,United Kingdom,198.08,False
406449,United Kingdom,26.4,False
a181e4,United States,35.12,False
33ffc1,Italy,235.69,False
010282,Egypt,205.27,False
406440,United Kingdom,229.65,False
40775c,United Kingdom,167.95,False
780dfc,China,221.54,False
a47a19,United States,76.64,False
c017ed,Canada,223.29,False
ac1988,United States,212.07,False
a24d79,United States,105.4,False
01025d,Egypt,146.38,False
400dcc,United Kingdom,50.63,False
abd327,United States,44.44,False
3964f1,France,136.9,False
ab833b,United States,56.9,False
010264,Egypt,198.93,False
010263,Egypt,206.43,False
3964f4,France,256.44,False
010266,Egypt,226.41,False
3007f2,Italy,218.75,False
a0fa64,United States,60.44,False
3964f3,France,248.02,False
010265,Egypt,213.41,False
3951c1,France,261.87,False
a1e4e9,United States,235.37,False
3964f9,France,202.87,False
3964f7,France,250.49,False
a551cd,United States,52.03,False
a6e7e0,United States,24.38,False
01020b,Egypt,260.75,False
01020a,Egypt,246.97,False
abe65a,United States,77.79,False
abd336,United States,286.66,False
717c9c,Saudi Arabia,230.3,False
a92299,United States,227.7,False
a61d00,United States,232.83,False
a431f4,United States,235.19,False
a7e276,United States,149.39,False
a35a92,United States,243.14,False
010205,Egypt,212.89,False
010207,Egypt,248.94,False
a7e279,United States,238.39,False
01022b,Egypt,117.67,False
01022d,Egypt,247.39,False
a36d9d,United States,65.85,False
ab703e,United States,169.77,False
485e5d,Kingdom of the Netherlands,21.32,False
ace011,United States,65.33,False
a08937,United States,60.93,False
a3bd58,United States,210.26,False
a47a4a,United States,114.73,False
010236,Egypt,211.02,False
3007a6,Italy,220.08,False
4b1b16,Switzerland,55.54,False
399a6c,France,49.95,False
4b95b2,Turkey,205.12,False
a4dd48,United States,136.81,False
a3aa1c,United States,97.66,False
abc035,United States,229.09,False
a0d90c,United States,221.86,False
a697cf,United States,257.88,False
484b32,Kingdom of the Netherlands,247.88,False
a0d911,United States,204.81,False
ad0022,United States,247.76,False
ab7067,United States,188.47,False
a25fca,United States,249.29,False
346350,Spain,226.88,False
abd1e3,United States,239.38,False
4b1a23,Switzerland,214.59,False
a7e1d3,United States,0.06,True
a00ce0,United States,105.73,False
a801e0,United States,54.1,False
e03086,Argentina,218.67,False
48ae24,Poland,240.23,False
a1f94c,United States,223.06,False
750517,Malaysia,234.14,False
a2061e,United States,264.15,False
48ae23,Poland,188.81,False
48ae20,Poland,238.11,False
ad24eb,United States,126.77,False
a37fb0,United States,233.87,False
407702,United Kingdom,33.13,False
407701,United Kingdom,39.26,False
a60a9b,United States,193.02,False
ac3a83,United States,248.05,False
750525,Malaysia,208.81,False
a2195b,United States,54.5,False
a97d63,United States,242.8,False
acf1da,United States,52.21,False
a50fab,United States,51.54,False
4b1a2d,Switzerland,243.23,False
a9cd47,United States,166.64,False
a6c1fe,United States,52.85,False
ad5a88,United States,226.79,False
acf1f1,United States,222.83,False
48ae06,Poland,189.79,False
a7090b,United States,218.64,False
48ae00,Poland,256.7,False
4b1a37,Switzerland,229.04,False
347658,Spain,61.69,False
a37fa1,United States,218.68,False
4b1a34,Switzerland,152.87,False
4b1a1d,Switzerland,216.31,False
780eb4,China,211.36,False
60182b,Turkmenistan,12.86,True
a84a78,United States,65.8,False
4b1a1b,Switzerland,220.02,False
4b1a24,Switzerland,223.4,False
a7e1cd,United States,177.9,False
a5ea9a,United States,0.0,True
84b4d9,Japan,183.02,False
4b1a27,Switzerland,220.79,False
a8ad71,United States,58.37,False
4b1a29,Switzerland,229.78,False
a0631c,United States,163.05,False
346316,Spain,83.86,False
a7e1cf,United States,45.3,False
347646,Spain,198.78,False
a4ca66,United States,227.43,False
346310,Spain,0.06,True
4b1a65,Switzerland,148.72,False
4b1a66,Switzerland,5.92,True
4b1a67,Switzerland,95.54,False
c0054f,Canada,225.03,False
a671ba,United States,104.0,False
4708c9,Hungary,41.72,False
a791c0,United States,230.74,False
a801a5,United States,71.55,False
3da3f7,Germany,47.83,False
407744,United Kingdom,59.92,False
40772f,United Kingdom,223.85,False
010290,Egypt,260.58,False
76cee2,Singapore,95.69,False
a4ca6d,United States,2.83,True
76cee7,Singapore,252.27,False
010287,Egypt,140.52,False
40772d,United Kingdom,96.69,False
40772e,United Kingdom,222.88,False
400db2,United Kingdom,163.34,False
407739,United Kingdom,247.45,False
a0504c,United States,49.84,False
a96a1f,United States,33.44,False
c05ef9,Canada,94.59,False
ab9628,United States,228.11,False
a671f2,United States,2.57,True
34760e,Spain,48.64,False
76cef0,Singapore,253.49,False
478095,Norway,79.76,False
34760f,Spain,23.04,False
478094,Norway,109.64,False
34760a,Spain,161.15,False
a4460e,United States,230.38,False
a4460d,United States,170.99,False
aa0d5c,United States,178.71,False
a0634c,United States,7.46,True
461e21,Finland,147.85,False
76ceec,Singapore,261.52,False
3ff6f4,Germany,39.6,False
84c7d2,Japan,158.55,False
461e1c,Finland,0.0,False
507c54,Uzbekistan,258.94,False
a24cd9,United States,61.13,False
461e1a,Finland,186.09,False
461e1b,Finland,128.67,False
a20660,United States,195.64,False
507c50,Uzbekistan,140.45,False
780ef8,China,257.36,False
a7f4d3,United States,85.95,False
a25ff8,United States,76.96,False
3ff6df,Germany,47.04,False
a0b333,United States,2.83,True
4b1a5f,Switzerland,208.89,False
507c4b,Uzbekistan,236.3,False
347601,Spain,209.24,False
a5ea5c,United States,7.2,True
76cefa,Singapore,262.7,False
a37fd3,United States,186.34,False
87ad75,Japan,4.63,True
aa1ffc,United States,110.32,False
87ad77,Japan,6.69,True
a0a066,United States,223.96,False
a2f364,United States,112.77,False
4075f4,United Kingdom,228.53,False
c05ec7,Canada,217.59,False
4075f3,United Kingdom,224.08,False
0101e1,Egypt,250.93,False
4b1a95,Switzerland,0.77,True
4075df,United Kingdom,247.82,False
ac17e6,United States,224.85,False
ac4d1a,United States,220.47,False
0101ba,Egypt,319.72,False
39657c,France,54.54,False
c05eac,Canada,237.69,False
3ff862,Germany,24.02,False
30099c,Italy,37.83,False
0101be,Egypt,69.78,False
0101bd,Egypt,213.38,False
c05ee5,Canada,0.0,True
aafa0d,United States,227.89,False
478058,Norway,0.0,False
a0a02f,United States,56.08,False
aac4c4,United States,276.46,False
400e5a,United Kingdom,184.59,False
c05edd,Canada,198.85,False
c05edf,Canada,0.0,True
a44660,United States,256.24,False
c05edb,Canada,265.03,False
ac04c6,United States,236.12,False
aa6303,United States,152.47,False
ac04c5,United States,135.4,False
a1d365,United States,43.63,False
a5c990,United States,40.16,False
4075bb,United Kingdom,256.91,False
750593,Malaysia,194.27,False
e47fa6,Brazil,195.58,False
c01860,Canada,232.69,False
a6c311,United States,134.64,False
4075c3,United Kingdom,234.92,False
4075c1,United Kingdom,128.64,False
75057b,Malaysia,106.5,False
0c20f6,Panama,240.6,False
0c20f5,Panama,154.43,False
a0506c,United States,61.34,False
3ff847,Germany,65.85,False
a8295f,United States,40.72,False
abe4b9,United States,227.01,False
c05ed9,Canada,250.77,False
ac3a38,United States,209.18,False
ad5a29,United States,54.22,False
750554,Malaysia,217.35,False
a9cd9f,United States,46.84,False
a82903,United States,10.29,True
48acac,Poland,37.23,False
ae57d7,United States,124.71,False
3ff821,Germany,49.24,False
750563,Malaysia,217.01,False
a6860d,United States,54.38,False
a74fa2,United States,232.84,False
a50fec,United States,169.83,False
a921f1,United States,43.73,False
c05ea2,Canada,173.13,False
3461ce,Spain,236.71,False
a4dcad,United States,58.07,False
a6d611,United States,87.77,False
300936,Italy,29.77,False
a50feb,United States,195.27,False
3d4234,Germany,69.98,False
ad6d76,United States,37.17,False
8691cc,Japan,5.66,True
4062e0,United Kingdom,45.67,False
4075ff,United Kingdom,243.51,False
48aca7,Poland,35.83,False
48aca8,Poland,42.37,False
4075fe,United Kingdom,232.6,False
a2e045,United States,219.98,False
0101b9,Egypt,223.73,False
a29069,United States,53.15,False
a69979,United States,192.93,False
a17094,United States,42.6,False
a44690,United States,68.7,False
ac3a60,United States,223.4,False
3ff808,Germany,40.3,False
750543,Malaysia,204.81,False
acbffd,United States,246.3,False
abf66c,United States,85.91,False
a9320c,United States,66.13,False
a69582,United States,172.36,False
adccad,United States,123.48,False
a9eec6,United States,39.11,False
a98bc2,United States,136.55,False
a8387d,United States,215.16,False
4caea0,Ireland,231.17,False
a6f88a,United States,43.07,False
a00a02,United States,154.35,False
7504b5,Malaysia,199.37,False
a097ce,United States,214.42,False
7504b1,Malaysia,228.71,False
aa735a,United States,251.33,False
a8cec7,United States,210.38,False
33fd4d,Italy,61.9,False
a5628c,United States,58.15,False
abf694,United States,224.51,False
a44262,United States,148.82,False
a45592,United States,2.31,True
400afd,United Kingdom,222.24,False
400afc,United Kingdom,186.23,False
400afb,United Kingdom,175.47,False
c05d7b,Canada,223.85,False
ad7cec,United States,50.22,False
ad368e,United States,174.55,False
a9eeb6,United States,6.94,True
a4556d,United States,10.29,True
a4423b,United States,201.11,False
3ff67b,Germany,52.6,False
a25d36,United States,193.79,False
a25d2f,United States,44.38,False
aa6008,United States,63.31,False
4caee6,Ireland,195.59,False
a8383b,United States,60.78,False
4caee8,Ireland,218.57,False
4caee4,Ireland,244.88,False
4caee5,Ireland,230.02,False
76bd45,Singapore,104.99,False
76bd48,Singapore,241.98,False
76bd47,Singapore,197.63,False
a5d86c,United States,48.8,False
ae5685,United States,63.97,False
ad237f,United States,247.73,False
ad237c,United States,253.45,False
abd063,United States,196.06,False
a0d4c2,United States,50.67,False
a0e7f4,United States,5.66,True
a4ebd9,United States,223.39,False
a00a50,United States,58.67,False
ad2384,United States,216.91,False
4caef6,Ireland,30.6,False
71ba12,Republic of Korea,212.51,False
a6f880,United States,31.67,False
ac5e01,United States,161.26,False
71ba06,Republic of Korea,256.9,False
aa9976,United States,57.69,False
4caece,Ireland,68.78,False
a68245,United States,56.23,False
4caeca,Ireland,10.29,True
4caecb,Ireland,196.2,False
a81205,United States,152.93,False
4caecc,Ireland,184.76,False
4caed6,Ireland,51.57,False
4caed8,Ireland,11.32,True
347288,Spain,206.56,False
adba7e,United States,65.93,False
aa0b10,United States,248.51,False
347287,Spain,227.03,False
a4b7d2,United States,23.16,False
a4b7d3,United States,230.34,False
347283,Spain,131.35,False
a13d92,United States,45.6,False
46d2ef,Greece,91.07,False
a717b6,United States,210.84,False
aa98cd,United States,0.0,True
a214e5,United States,233.65,False
a191bf,United States,60.84,False
a347f6,United States,92.98,False
a36a19,United States,223.66,False
ab0969,United States,68.94,False
ab9302,United States,47.96,False
a7f286,United States,149.46,False
ab0971,United States,0.0,True
4caefc,Ireland,230.77,False
4caefe,Ireland,228.67,False
4caefa,Ireland,139.63,False
a3ba38,United States,72.8,False
ab4fdb,United States,117.8,False
ac2952,United States,201.55,False
a1f4bc,United States,148.45,False
4932a4,Portugal,81.33,False
a9327a,United States,214.35,False
4932a3,Portugal,222.63,False
a24a31,United States,251.07,False
a837a6,United States,214.27,False
a00a68,United States,168.79,False
a0d4db,United States,46.7,False
a717af,United States,205.35,False
ad493b,United States,216.36,False
ac6fd8,United States,260.9,False
a837a1,United States,35.63,False
a694b2,United States,6.69,True
485b44,Kingdom of the Netherlands,274.82,False
a837a5,United States,184.14,False
7504fd,Malaysia,154.6,False
7504fe,Malaysia,9.88,False
347245,Spain,260.2,False
ad8fd6,United States,66.31,False
a37d8d,United States,1.29,True
a37d8a,United States,239.61,False
a24a82,United States,239.22,False
a321f4,United States,94.71,False
a441c9,United States,224.82,False
406135,United Kingdom,114.76,False
a0991f,United States,78.58,False
7504eb,Malaysia,231.51,False
ac297b,United States,182.05,False
407463,United Kingdom,248.32,False
a12a9e,United States,251.04,False
aa739e,United States,246.95,False
adcca5,United States,242.44,False
a9a879,United States,152.32,False
a12a83,United States,35.11,False
adcca6,United States,231.21,False
407453,United Kingdom,34.0,False
a1e1d8,United States,74.51,False
407446,United Kingdom,0.0,True
a5d7a6,United States,8.23,True
a9589b,United States,87.07,False
406118,United Kingdom,34.51,False
a3cd1f,United States,33.26,False
ab8031,United States,276.76,False
a37d74,United States,57.63,False
a1e1c9,United States,70.77,False
a93257,United States,194.82,False
a12a7b,United States,174.64,False
4caf27,Ireland,75.17,False
4caf28,Ireland,210.6,False
4caf29,Ireland,5.4,True
ab3d96,United States,66.08,False
abf4cb,United States,35.93,False
a441fd,United States,32.7,False
a441fb,United States,2.31,True
4caf0a,Ireland,139.78,False
4caf0b,Ireland,119.02,False
424b79,United Kingdom,73.13,False
424b74,United Kingdom,224.88,False
